Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross Margin %,Gross Income,Rating,Customer ID,Age,Membership Duration (Years),Visit Frequency
INV000590,C,Mandalay,Member,Male,Sports and travel,59.72,5,14.93,313.53,2020-08-12,14:45,Credit card,298.59999999999997,4.76,14.93,7.3,C00626,28,5,14
INV000591,B,Naypyitaw,Normal,Female,Sports and travel,62.89,2,6.29,132.07,2020-08-13,13:15,Cash,125.77999999999999,4.76,6.29,9.3,C00871,59,9,19
INV000592,A,Yangon,Member,Male,Health and beauty,42.3,2,4.23,88.83,2020-08-14,10:30,Credit card,84.6,4.76,4.23,7.9,C00594,43,2,7
INV000593,B,Naypyitaw,Member,Female,Home and lifestyle,45.1,5,11.28,236.78,2020-08-15,12:30,Ewallet,225.5,4.76,11.28,6.5,C00492,38,4,12
INV000594,B,Naypyitaw,Member,Male,Fashion accessories,48.27,3,7.24,152.05,2020-08-16,11:45,Credit card,144.81,4.76,7.24,7.3,C00341,43,7,5
INV000595,C,Mandalay,Normal,Male,Fashion accessories,55.72,1,2.79,58.51,2020-08-17,11:00,Cash,55.72,4.76,2.79,8.2,C00780,23,3,15
INV000596,C,Mandalay,Normal,Male,Food and beverages,27.65,2,2.77,58.07,2020-08-18,11:45,Cash,55.3,4.76,2.77,8.5,C00900,51,6,13
INV000597,C,Mandalay,Normal,Female,Fashion accessories,54.74,2,5.47,114.95,2020-08-19,10:15,Cash,109.48,4.76,5.47,7.2,C00651,44,8,7
INV000598,A,Yangon,Member,Female,Home and lifestyle,48.77,4,9.75,204.83,2020-08-20,13:45,Ewallet,195.08,4.76,9.75,8.4,C00179,63,7,17
INV000599,A,Yangon,Member,Female,Home and lifestyle,40.68,3,6.1,128.14,2020-08-21,12:00,Cash,122.03999999999999,4.76,6.1,9.7,C00557,43,7,24
INV000600,C,Mandalay,Member,Male,Food and beverages,35.09,3,5.26,110.53,2020-08-22,19:30,Credit card,105.27,4.76,5.26,7.8,C00828,43,4,12
INV000601,B,Naypyitaw,Member,Male,Health and beauty,38.03,3,5.7,119.79,2020-08-23,20:45,Ewallet,114.09,4.76,5.7,6.1,C00950,28,5,12
INV000602,A,Yangon,Normal,Male,Sports and travel,56.19,3,8.43,177.0,2020-08-24,18:00,Ewallet,168.57,4.76,8.43,8.6,C00793,59,1,18
INV000603,C,Mandalay,Normal,Male,Fashion accessories,46.88,4,9.38,196.9,2020-08-25,16:15,Credit card,187.52,4.76,9.38,9.4,C00656,25,7,17
INV000604,C,Mandalay,Member,Male,Health and beauty,41.04,4,8.21,172.37,2020-08-26,10:15,Credit card,164.16,4.76,8.21,6.9,C00018,33,4,17
INV000605,C,Mandalay,Member,Male,Home and lifestyle,51.85,3,7.78,163.33,2020-08-27,19:00,Credit card,155.55,4.76,7.78,7.3,C00347,61,5,11
INV000606,C,Mandalay,Normal,Female,Health and beauty,40.62,2,4.06,85.3,2020-08-28,8:45,Ewallet,81.24,4.76,4.06,9.8,C00155,18,4,6
INV000607,C,Mandalay,Normal,Female,Food and beverages,30.79,2,3.08,64.66,2020-08-29,17:15,Ewallet,61.58,4.76,3.08,8.8,C00774,46,1,21
INV000608,A,Yangon,Member,Male,Electronic accessories,75.35,3,11.3,237.35,2020-08-30,16:00,Cash,226.04999999999998,4.76,11.3,7.1,C00527,22,3,16
INV000609,B,Naypyitaw,Member,Male,Food and beverages,31.43,3,4.71,99.0,2020-08-31,15:00,Credit card,94.29,4.76,4.71,6.4,C00931,60,9,9
INV000610,B,Naypyitaw,Normal,Female,Sports and travel,69.47,5,17.37,364.72,2020-09-01,15:30,Credit card,347.35,4.76,17.37,7.3,C00976,32,7,16
INV000611,A,Yangon,Member,Male,Food and beverages,38.41,3,5.76,120.99,2020-09-02,11:30,Credit card,115.22999999999999,4.76,5.76,9.3,C00309,26,5,24
INV000612,B,Naypyitaw,Member,Female,Food and beverages,25.58,5,6.39,134.29,2020-09-03,9:15,Credit card,127.89999999999999,4.76,6.39,10.0,C00710,60,5,22
INV000613,B,Naypyitaw,Member,Male,Health and beauty,42.06,2,4.21,88.33,2020-09-04,8:30,Credit card,84.12,4.76,4.21,9.5,C00105,58,5,19
INV000614,C,Mandalay,Member,Male,Home and lifestyle,51.44,4,10.29,216.05,2020-09-05,12:00,Ewallet,205.76000000000002,4.76,10.29,7.5,C00065,20,5,14
INV000615,C,Mandalay,Normal,Male,Health and beauty,38.92,4,7.78,163.46,2020-09-06,9:15,Credit card,155.68,4.76,7.78,6.9,C00584,55,5,5
INV000616,C,Mandalay,Normal,Male,Sports and travel,64.96,3,9.74,204.62,2020-09-07,16:45,Cash,194.88,4.76,9.74,7.1,C00275,64,6,5
INV000617,B,Naypyitaw,Member,Male,Food and beverages,28.59,6,8.58,180.12,2020-09-08,16:00,Ewallet,171.54,4.76,8.58,7.8,C00293,24,1,16
INV000618,B,Naypyitaw,Member,Female,Sports and travel,66.15,4,13.23,277.83,2020-09-09,11:30,Cash,264.59999999999997,4.76,13.23,6.6,C00109,19,3,23
INV000619,B,Naypyitaw,Member,Male,Home and lifestyle,52.41,4,10.48,220.12,2020-09-10,19:15,Cash,209.64000000000001,4.76,10.48,8.0,C00311,19,3,11
INV000620,A,Yangon,Normal,Male,Electronic accessories,64.87,3,9.73,204.34,2020-09-11,20:30,Credit card,194.61,4.76,9.73,9.5,C00401,45,3,8
INV000621,B,Naypyitaw,Normal,Female,Food and beverages,27.01,3,4.05,85.08,2020-09-12,10:00,Ewallet,81.03,4.76,4.05,9.3,C00102,50,6,16
INV000622,B,Naypyitaw,Normal,Female,Home and lifestyle,49.15,5,12.29,258.04,2020-09-13,12:30,Cash,245.75000000000003,4.76,12.29,9.4,C00999,50,5,20
INV000623,B,Naypyitaw,Member,Female,Health and beauty,35.57,8,14.23,298.79,2020-09-14,15:45,Ewallet,284.56,4.76,14.23,9.9,C00796,19,9,15
INV000624,A,Yangon,Member,Male,Food and beverages,39.26,2,3.93,82.45,2020-09-15,9:00,Credit card,78.52,4.76,3.93,6.1,C00505,53,3,9
INV000625,A,Yangon,Member,Male,Home and lifestyle,47.94,3,7.19,151.01,2020-09-16,13:45,Credit card,143.82,4.76,7.19,6.1,C00533,47,9,24
INV000626,A,Yangon,Member,Male,Fashion accessories,47.71,2,4.77,100.19,2020-09-17,8:30,Ewallet,95.42,4.76,4.77,9.4,C00571,39,7,10
INV000627,A,Yangon,Normal,Female,Electronic accessories,66.67,2,6.67,140.01,2020-09-18,17:00,Ewallet,133.34,4.76,6.67,7.7,C00815,25,7,14
INV000628,C,Mandalay,Normal,Female,Food and beverages,36.07,2,3.61,75.75,2020-09-19,13:15,Cash,72.14,4.76,3.61,8.0,C00210,18,3,16
INV000629,A,Yangon,Member,Female,Sports and travel,60.59,4,12.12,254.48,2020-09-20,20:30,Credit card,242.35999999999999,4.76,12.12,9.4,C00078,61,1,5
INV000630,C,Mandalay,Normal,Female,Food and beverages,22.46,4,4.49,94.33,2020-09-21,15:45,Credit card,89.84,4.76,4.49,9.5,C00330,33,6,5
INV000631,B,Naypyitaw,Normal,Male,Home and lifestyle,63.33,5,15.83,332.48,2020-09-22,16:45,Ewallet,316.65000000000003,4.76,15.83,9.4,C00478,42,2,8
INV000632,C,Mandalay,Member,Male,Home and lifestyle,50.49,4,10.1,212.06,2020-09-23,14:00,Ewallet,201.96,4.76,10.1,9.7,C00462,63,8,9
INV000633,A,Yangon,Normal,Female,Sports and travel,63.18,2,6.32,132.68,2020-09-24,18:15,Ewallet,126.36000000000001,4.76,6.32,7.7,C00003,45,7,22
INV000634,C,Mandalay,Normal,Female,Food and beverages,27.53,2,2.75,57.81,2020-09-25,18:30,Credit card,55.06,4.76,2.75,9.2,C00303,48,1,17
INV000635,B,Naypyitaw,Member,Female,Health and beauty,39.45,4,7.89,165.69,2020-09-26,11:15,Cash,157.8,4.76,7.89,6.7,C00568,49,7,24
INV000636,A,Yangon,Member,Female,Health and beauty,36.62,2,3.66,76.9,2020-09-27,16:15,Ewallet,73.24000000000001,4.76,3.66,7.4,C00900,37,2,23
INV000637,B,Naypyitaw,Member,Female,Fashion accessories,44.82,8,17.93,376.49,2020-09-28,19:00,Ewallet,358.56,4.76,17.93,8.3,C00752,42,5,20
INV000638,B,Naypyitaw,Normal,Female,Home and lifestyle,45.73,4,9.15,192.07,2020-09-29,20:45,Credit card,182.92,4.76,9.15,6.7,C00575,55,2,24
INV000639,A,Yangon,Member,Male,Food and beverages,34.89,5,8.72,183.17,2020-09-30,13:00,Credit card,174.45,4.76,8.72,9.9,C00506,37,1,20
INV000640,B,Naypyitaw,Normal,Female,Electronic accessories,67.07,4,13.41,281.69,2020-10-01,17:30,Cash,268.28,4.76,13.41,7.1,C00735,26,5,21
INV000641,B,Naypyitaw,Normal,Female,Fashion accessories,41.28,5,10.32,216.72,2020-10-02,13:00,Credit card,206.4,4.76,10.32,7.5,C00173,60,9,20
INV000642,B,Naypyitaw,Member,Male,Sports and travel,57.37,6,17.21,361.43,2020-10-03,11:30,Credit card,344.22,4.76,17.21,8.1,C00853,62,1,12
INV000643,A,Yangon,Member,Female,Electronic accessories,74.16,1,3.71,77.87,2020-10-04,8:00,Ewallet,74.16000000000001,4.76,3.71,8.0,C00727,50,6,18
INV000644,B,Naypyitaw,Member,Male,Home and lifestyle,52.24,2,5.22,109.7,2020-10-05,13:00,Cash,104.48,4.76,5.22,6.2,C00407,27,3,23
INV000645,C,Mandalay,Normal,Female,Sports and travel,50.65,4,10.13,212.73,2020-10-06,10:00,Ewallet,202.6,4.76,10.13,7.8,C00749,33,6,21
INV000646,C,Mandalay,Member,Female,Sports and travel,55.41,2,5.54,116.36,2020-10-07,9:15,Ewallet,110.82,4.76,5.54,6.1,C00026,38,4,6
INV000647,C,Mandalay,Normal,Female,Home and lifestyle,53.62,1,2.68,56.3,2020-10-08,13:30,Cash,53.62,4.76,2.68,7.2,C00611,56,5,20
INV000648,B,Naypyitaw,Member,Female,Fashion accessories,36.13,3,5.42,113.81,2020-10-09,8:30,Ewallet,108.39,4.76,5.42,7.7,C00854,41,7,6
INV000649,C,Mandalay,Member,Male,Health and beauty,45.84,3,6.88,144.4,2020-10-10,16:00,Cash,137.52,4.76,6.88,9.9,C00352,38,8,22
INV000650,A,Yangon,Normal,Female,Electronic accessories,66.12,5,16.53,347.13,2020-10-11,9:45,Cash,330.6,4.76,16.53,9.2,C00099,56,7,10
INV000651,B,Naypyitaw,Member,Female,Health and beauty,44.64,4,8.93,187.49,2020-10-12,8:30,Cash,178.56,4.76,8.93,7.6,C00955,25,7,16
INV000652,A,Yangon,Normal,Female,Food and beverages,33.13,6,9.94,208.72,2020-10-13,14:45,Ewallet,198.78,4.76,9.94,7.0,C00133,40,4,14
INV000653,C,Mandalay,Member,Male,Health and beauty,34.42,7,12.05,252.99,2020-10-14,20:15,Cash,240.94,4.76,12.05,9.1,C00938,61,2,14
INV000654,C,Mandalay,Normal,Male,Sports and travel,69.26,2,6.93,145.45,2020-10-15,16:00,Ewallet,138.51999999999998,4.76,6.93,8.2,C00454,35,3,18
INV000655,B,Naypyitaw,Member,Female,Sports and travel,58.01,4,11.6,243.64,2020-10-16,19:15,Credit card,232.04,4.76,11.6,8.5,C00020,20,5,19
INV000656,C,Mandalay,Member,Male,Food and beverages,26.88,1,1.34,28.22,2020-10-17,16:15,Cash,26.88,4.76,1.34,8.7,C00034,26,8,23
INV000657,A,Yangon,Normal,Male,Health and beauty,43.6,4,8.72,183.12,2020-10-18,11:15,Cash,174.4,4.76,8.72,9.7,C00501,63,2,7
INV000658,C,Mandalay,Member,Male,Home and lifestyle,59.1,4,11.82,248.22,2020-10-19,18:45,Cash,236.4,4.76,11.82,8.1,C00851,23,8,17
INV000659,B,Naypyitaw,Normal,Female,Electronic accessories,68.71,6,20.61,432.87,2020-10-20,10:30,Credit card,412.26,4.76,20.61,7.8,C00938,41,8,10
INV000660,B,Naypyitaw,Normal,Male,Sports and travel,64.34,3,9.65,202.67,2020-10-21,13:45,Ewallet,193.01999999999998,4.76,9.65,6.9,C00159,63,5,18
INV000661,A,Yangon,Member,Male,Sports and travel,56.42,3,8.46,177.72,2020-10-22,18:00,Cash,169.26,4.76,8.46,7.0,C00733,32,3,14
INV000662,B,Naypyitaw,Member,Male,Health and beauty,45.61,1,2.28,47.89,2020-10-23,12:45,Cash,45.61,4.76,2.28,7.2,C00922,25,5,11
INV000663,B,Naypyitaw,Normal,Male,Fashion accessories,48.18,4,9.64,202.36,2020-10-24,17:00,Ewallet,192.72000000000003,4.76,9.64,8.4,C00044,59,4,22
INV000664,B,Naypyitaw,Member,Female,Fashion accessories,44.41,6,13.32,279.78,2020-10-25,11:00,Ewallet,266.46,4.76,13.32,8.0,C00027,44,8,9
INV000665,A,Yangon,Member,Female,Electronic accessories,76.54,4,15.31,321.47,2020-10-26,11:45,Ewallet,306.16,4.76,15.31,8.0,C00831,34,8,17
INV000666,C,Mandalay,Normal,Male,Electronic accessories,65.31,5,16.33,342.88,2020-10-27,14:15,Cash,326.55,4.76,16.33,9.6,C00207,64,1,15
INV000667,B,Naypyitaw,Member,Female,Health and beauty,48.34,3,7.25,152.27,2020-10-28,20:30,Ewallet,145.02,4.76,7.25,7.9,C00131,43,4,5
INV000668,A,Yangon,Normal,Male,Fashion accessories,48.85,3,7.33,153.88,2020-10-29,17:45,Ewallet,146.54999999999998,4.76,7.33,9.2,C00956,61,6,12
INV000669,C,Mandalay,Member,Female,Electronic accessories,70.22,4,14.04,294.92,2020-10-30,12:45,Cash,280.88,4.76,14.04,8.3,C00688,56,8,14
INV000670,A,Yangon,Member,Male,Food and beverages,20.82,6,6.25,131.17,2020-10-31,18:00,Credit card,124.91999999999999,4.76,6.25,8.9,C00711,43,7,24
INV000671,C,Mandalay,Member,Female,Home and lifestyle,58.19,3,8.73,183.3,2020-11-01,13:30,Ewallet,174.57000000000002,4.76,8.73,9.1,C00950,21,8,20
INV000672,B,Naypyitaw,Member,Female,Home and lifestyle,52.98,3,7.95,166.89,2020-11-02,8:00,Ewallet,158.94,4.76,7.95,8.4,C00460,42,6,24
INV000673,C,Mandalay,Member,Male,Electronic accessories,72.6,5,18.15,381.15,2020-11-03,16:00,Credit card,363.0,4.76,18.15,8.5,C00826,37,2,9
INV000674,C,Mandalay,Normal,Female,Home and lifestyle,43.58,4,8.72,183.04,2020-11-04,19:15,Cash,174.32,4.76,8.72,8.9,C00878,23,2,18
INV000675,A,Yangon,Member,Female,Fashion accessories,39.1,2,3.91,82.11,2020-11-05,13:15,Credit card,78.2,4.76,3.91,7.4,C00253,27,9,21
INV000676,C,Mandalay,Normal,Female,Electronic accessories,64.24,2,6.42,134.9,2020-11-06,17:45,Ewallet,128.48000000000002,4.76,6.42,9.8,C00627,62,4,9
INV000677,B,Naypyitaw,Normal,Male,Fashion accessories,49.27,3,7.39,155.2,2020-11-07,10:00,Ewallet,147.81,4.76,7.39,7.5,C00378,64,3,14
INV000678,A,Yangon,Member,Female,Home and lifestyle,41.63,2,4.16,87.42,2020-11-08,12:45,Credit card,83.26,4.76,4.16,7.2,C00239,22,6,9
INV000679,B,Naypyitaw,Normal,Male,Fashion accessories,46.99,4,9.4,197.36,2020-11-09,13:30,Credit card,187.96,4.76,9.4,6.1,C00577,55,3,9
INV000680,A,Yangon,Normal,Male,Home and lifestyle,58.26,2,5.83,122.35,2020-11-10,20:30,Cash,116.52,4.76,5.83,8.6,C00994,34,6,24
INV000681,A,Yangon,Normal,Female,Sports and travel,66.67,5,16.67,350.02,2020-11-11,20:00,Credit card,333.34999999999997,4.76,16.67,6.9,C00289,28,9,18
INV000682,C,Mandalay,Member,Female,Home and lifestyle,45.86,2,4.59,96.31,2020-11-12,19:15,Cash,91.72,4.76,4.59,6.2,C00389,40,7,14
INV000683,C,Mandalay,Member,Male,Home and lifestyle,59.64,5,14.91,313.11,2020-11-13,11:45,Ewallet,298.2,4.76,14.91,8.8,C00661,47,1,8
INV000684,B,Naypyitaw,Member,Female,Home and lifestyle,50.23,3,7.53,158.22,2020-11-14,13:15,Cash,150.69,4.76,7.53,8.9,C00209,47,3,20
INV000685,B,Naypyitaw,Member,Male,Health and beauty,38.7,1,1.94,40.64,2020-11-15,13:45,Cash,38.7,4.76,1.94,9.1,C00109,27,2,12
INV000686,A,Yangon,Member,Female,Electronic accessories,64.3,3,9.64,202.54,2020-11-16,17:45,Credit card,192.89999999999998,4.76,9.64,7.6,C00009,21,7,6
INV000687,B,Naypyitaw,Normal,Male,Health and beauty,34.8,5,8.7,182.7,2020-11-17,18:00,Cash,174.0,4.76,8.7,9.4,C00062,55,9,11
INV000688,B,Naypyitaw,Normal,Male,Fashion accessories,49.09,2,4.91,103.09,2020-11-18,10:30,Cash,98.18,4.76,4.91,7.7,C00337,21,8,23
INV000689,C,Mandalay,Member,Female,Electronic accessories,69.78,3,10.47,219.81,2020-11-19,15:00,Cash,209.34,4.76,10.47,6.4,C00919,23,2,7
INV000690,B,Naypyitaw,Member,Female,Food and beverages,28.3,3,4.25,89.15,2020-11-20,12:45,Cash,84.9,4.76,4.25,7.5,C00949,56,3,6
INV000691,A,Yangon,Member,Male,Health and beauty,45.36,3,6.8,142.88,2020-11-21,8:45,Cash,136.07999999999998,4.76,6.8,9.1,C00851,23,3,17
INV000692,B,Naypyitaw,Member,Female,Fashion accessories,40.73,4,8.15,171.07,2020-11-22,14:00,Ewallet,162.92,4.76,8.15,6.3,C00910,37,3,22
INV000693,B,Naypyitaw,Normal,Male,Home and lifestyle,47.21,1,2.36,49.57,2020-11-23,9:15,Ewallet,47.21,4.76,2.36,6.8,C00691,57,4,8
INV000694,A,Yangon,Member,Female,Health and beauty,38.39,6,11.52,241.86,2020-11-24,19:00,Cash,230.34,4.76,11.52,7.4,C00573,63,2,13
INV000695,B,Naypyitaw,Normal,Male,Electronic accessories,72.66,4,14.53,305.17,2020-11-25,17:15,Ewallet,290.64000000000004,4.76,14.53,7.0,C00709,41,8,10
INV000696,A,Yangon,Normal,Female,Sports and travel,55.97,3,8.4,176.31,2020-11-26,10:15,Credit card,167.91,4.76,8.4,8.0,C00329,20,8,10
INV000697,A,Yangon,Normal,Male,Sports and travel,53.3,6,15.99,335.79,2020-11-27,11:15,Credit card,319.8,4.76,15.99,7.0,C00257,34,9,13
INV000698,A,Yangon,Normal,Male,Health and beauty,46.23,8,18.49,388.33,2020-11-28,9:00,Ewallet,369.84,4.76,18.49,7.7,C00147,24,2,12
INV000699,A,Yangon,Member,Female,Sports and travel,61.86,4,12.37,259.81,2020-11-29,16:45,Ewallet,247.44,4.76,12.37,6.8,C00800,18,1,13
INV000700,C,Mandalay,Member,Female,Electronic accessories,70.83,1,3.54,74.37,2020-11-30,13:45,Ewallet,70.83,4.76,3.54,9.7,C00261,52,4,5
INV000701,C,Mandalay,Member,Male,Fashion accessories,47.9,5,11.98,251.48,2020-12-01,11:45,Cash,239.5,4.76,11.98,6.1,C00736,44,5,11
INV000702,B,Naypyitaw,Normal,Male,Home and lifestyle,42.47,6,12.74,267.56,2020-12-02,11:30,Cash,254.82,4.76,12.74,8.3,C00016,18,2,19
INV000703,C,Mandalay,Member,Female,Health and beauty,42.09,3,6.31,132.58,2020-12-03,10:30,Cash,126.27000000000001,4.76,6.31,7.6,C00618,29,1,21
INV000704,A,Yangon,Member,Male,Home and lifestyle,47.51,1,2.38,49.89,2020-12-04,13:15,Ewallet,47.51,4.76,2.38,8.9,C00046,64,6,18
INV000705,B,Naypyitaw,Normal,Male,Food and beverages,39.62,3,5.94,124.8,2020-12-05,16:00,Cash,118.86,4.76,5.94,7.3,C00743,30,8,15
INV000706,A,Yangon,Member,Female,Electronic accessories,73.46,4,14.69,308.53,2020-12-06,17:30,Ewallet,293.84,4.76,14.69,8.9,C00158,34,8,6
INV000707,B,Naypyitaw,Member,Male,Fashion accessories,45.59,3,6.84,143.61,2020-12-07,20:45,Cash,136.77,4.76,6.84,10.0,C00411,45,2,20
INV000708,C,Mandalay,Member,Male,Food and beverages,30.76,4,6.15,129.19,2020-12-08,10:45,Ewallet,123.03999999999999,4.76,6.15,9.7,C00032,55,3,24
INV000709,A,Yangon,Member,Female,Sports and travel,61.81,2,6.18,129.8,2020-12-09,9:15,Cash,123.62,4.76,6.18,9.8,C00764,32,2,20
INV000710,A,Yangon,Member,Male,Food and beverages,27.34,1,1.37,28.71,2020-12-10,17:30,Credit card,27.34,4.76,1.37,8.3,C00354,64,1,13
INV000711,C,Mandalay,Normal,Male,Sports and travel,59.66,3,8.95,187.93,2020-12-11,20:15,Ewallet,178.98000000000002,4.76,8.95,6.8,C00800,41,4,17
INV000712,A,Yangon,Normal,Male,Food and beverages,25.09,4,5.02,105.38,2020-12-12,17:45,Cash,100.36,4.76,5.02,6.7,C00724,28,7,9
INV000713,C,Mandalay,Member,Male,Home and lifestyle,58.54,5,14.63,307.33,2020-12-13,12:15,Credit card,292.7,4.76,14.63,8.3,C00059,19,7,13
INV000714,B,Naypyitaw,Member,Female,Sports and travel,62.6,4,12.52,262.92,2020-12-14,11:30,Cash,250.4,4.76,12.52,9.6,C00147,52,7,7
INV000715,A,Yangon,Normal,Female,Electronic accessories,62.12,5,15.53,326.13,2020-12-15,11:15,Ewallet,310.6,4.76,15.53,9.7,C00923,36,9,10
INV000716,B,Naypyitaw,Normal,Male,Sports and travel,57.96,2,5.8,121.72,2020-12-16,15:15,Credit card,115.92,4.76,5.8,6.1,C00799,28,8,10
INV000717,B,Naypyitaw,Normal,Male,Fashion accessories,46.5,2,4.65,97.65,2020-12-17,20:00,Credit card,93.0,4.76,4.65,9.5,C00621,50,3,15
INV000718,A,Yangon,Member,Female,Sports and travel,63.84,4,12.77,268.13,2020-12-18,15:30,Credit card,255.35999999999999,4.76,12.77,6.5,C00893,52,7,23
INV000719,C,Mandalay,Member,Male,Food and beverages,37.48,5,9.37,196.77,2020-12-19,12:00,Cash,187.4,4.76,9.37,6.2,C00821,25,6,24
INV000720,C,Mandalay,Member,Male,Electronic accessories,68.58,5,17.14,360.04,2020-12-20,14:30,Cash,342.90000000000003,4.76,17.14,7.8,C00643,64,1,6
INV000721,B,Naypyitaw,Member,Female,Health and beauty,36.95,5,9.24,193.99,2020-12-21,15:30,Ewallet,184.75,4.76,9.24,9.9,C00180,50,1,21
INV000722,A,Yangon,Member,Male,Health and beauty,40.82,5,10.21,214.31,2020-12-22,11:30,Ewallet,204.1,4.76,10.21,8.7,C00802,50,1,17
INV000723,A,Yangon,Member,Female,Home and lifestyle,45.64,7,15.97,335.45,2020-12-23,16:30,Ewallet,319.47999999999996,4.76,15.97,6.2,C00260,47,8,24
INV000724,C,Mandalay,Normal,Female,Electronic accessories,79.75,5,19.94,418.69,2020-12-24,18:45,Ewallet,398.75,4.76,19.94,9.4,C00277,35,7,19
INV000725,B,Naypyitaw,Member,Male,Sports and travel,54.71,4,10.94,229.78,2020-12-25,14:15,Credit card,218.84,4.76,10.94,7.6,C00379,32,1,6
INV000726,B,Naypyitaw,Member,Male,Fashion accessories,44.06,2,4.41,92.53,2020-12-26,13:15,Credit card,88.12,4.76,4.41,9.4,C00527,24,8,10
INV000727,C,Mandalay,Member,Female,Home and lifestyle,45.49,4,9.1,191.06,2020-12-27,16:00,Ewallet,181.96,4.76,9.1,8.5,C00368,18,4,22
INV000728,C,Mandalay,Member,Male,Food and beverages,27.87,5,6.97,146.32,2020-12-28,15:45,Credit card,139.35,4.76,6.97,7.3,C00453,58,8,15
INV000729,B,Naypyitaw,Normal,Female,Food and beverages,34.32,4,6.86,144.14,2020-12-29,20:00,Ewallet,137.27999999999997,4.76,6.86,8.8,C00591,40,3,9
INV000730,C,Mandalay,Member,Male,Food and beverages,30.75,6,9.22,193.72,2020-12-30,12:45,Credit card,184.5,4.76,9.22,8.6,C00227,23,3,22
INV000731,B,Naypyitaw,Member,Male,Health and beauty,30.08,3,4.51,94.75,2020-12-31,16:45,Cash,90.24,4.76,4.51,9.1,C00013,58,2,22
INV000732,A,Yangon,Member,Male,Food and beverages,28.66,6,8.6,180.56,2021-01-01,11:00,Credit card,171.96,4.76,8.6,8.1,C00045,18,6,24
INV000733,A,Yangon,Member,Male,Food and beverages,31.78,4,6.36,133.48,2021-01-02,19:15,Credit card,127.11999999999999,4.76,6.36,8.5,C00746,38,1,20
INV000734,B,Naypyitaw,Member,Male,Health and beauty,39.75,7,13.91,292.16,2021-01-03,13:30,Ewallet,278.25,4.76,13.91,8.3,C00450,52,7,8
INV000735,B,Naypyitaw,Normal,Female,Sports and travel,58.99,1,2.95,61.94,2021-01-04,20:15,Ewallet,58.989999999999995,4.76,2.95,9.6,C00428,48,2,13
INV000736,C,Mandalay,Normal,Male,Health and beauty,40.87,5,10.22,214.57,2021-01-05,13:00,Ewallet,204.35,4.76,10.22,7.0,C00336,55,7,5
INV000737,A,Yangon,Normal,Female,Sports and travel,55.6,4,11.12,233.52,2021-01-06,13:45,Credit card,222.4,4.76,11.12,9.4,C00934,47,9,8
INV000738,C,Mandalay,Member,Female,Electronic accessories,72.56,3,10.88,228.56,2021-01-07,11:00,Credit card,217.68,4.76,10.88,7.1,C00974,57,9,7
INV000739,B,Naypyitaw,Normal,Male,Fashion accessories,49.38,2,4.94,103.7,2021-01-08,10:45,Ewallet,98.76,4.76,4.94,6.0,C00038,27,9,18
INV000740,A,Yangon,Member,Male,Sports and travel,61.54,4,12.31,258.47,2021-01-09,10:15,Cash,246.16000000000003,4.76,12.31,8.1,C00666,29,2,21
INV000741,C,Mandalay,Normal,Female,Electronic accessories,70.54,4,14.11,296.27,2021-01-10,19:45,Cash,282.15999999999997,4.76,14.11,9.0,C00169,41,8,5
INV000742,C,Mandalay,Normal,Male,Health and beauty,44.99,2,4.5,94.48,2021-01-11,9:30,Cash,89.98,4.76,4.5,6.2,C00040,64,9,19
INV000743,B,Naypyitaw,Member,Male,Food and beverages,29.23,5,7.31,153.46,2021-01-12,14:15,Credit card,146.15,4.76,7.31,8.4,C00350,58,6,24
INV000744,C,Mandalay,Normal,Male,Electronic accessories,66.06,7,23.12,485.54,2021-01-13,14:15,Credit card,462.42,4.76,23.12,6.6,C00701,33,6,10
INV000745,C,Mandalay,Member,Male,Fashion accessories,44.13,9,19.86,417.03,2021-01-14,13:00,Ewallet,397.16999999999996,4.76,19.86,8.1,C00973,54,5,13
INV000746,A,Yangon,Member,Female,Fashion accessories,51.69,4,10.34,217.1,2021-01-15,9:15,Credit card,206.76,4.76,10.34,9.4,C00185,36,3,21
INV000747,A,Yangon,Member,Female,Home and lifestyle,55.18,3,8.28,173.82,2021-01-16,8:30,Cash,165.54,4.76,8.28,9.3,C00204,59,2,14
INV000748,A,Yangon,Normal,Male,Health and beauty,43.74,2,4.37,91.85,2021-01-17,17:45,Cash,87.47999999999999,4.76,4.37,8.4,C00488,40,1,8
INV000749,A,Yangon,Normal,Male,Health and beauty,43.87,2,4.39,92.13,2021-01-18,15:30,Credit card,87.74,4.76,4.39,9.2,C00177,62,9,19
INV000750,B,Naypyitaw,Normal,Male,Health and beauty,44.7,4,8.94,187.74,2021-01-19,13:30,Cash,178.8,4.76,8.94,6.4,C00085,47,2,7
INV000751,B,Naypyitaw,Member,Male,Sports and travel,65.58,3,9.84,206.58,2021-01-20,13:45,Ewallet,196.74,4.76,9.84,7.3,C00499,35,9,9
INV000752,C,Mandalay,Member,Male,Sports and travel,61.17,8,24.47,513.83,2021-01-21,11:30,Cash,489.36,4.76,24.47,6.5,C00475,56,4,16
INV000753,B,Naypyitaw,Member,Female,Fashion accessories,48.94,4,9.79,205.55,2021-01-22,13:45,Cash,195.76000000000002,4.76,9.79,7.4,C00251,55,2,12
